"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft","outliers"
"8558",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1079,NA,"R4","330 EAST 49TH STREET                     ","8A          ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 640,000 ","4/20/2016",640000,NA,NA,0
"8559",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1109,NA,"R4","330 EAST 49TH   STREET                   ","10G         ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 580,000 ","12/18/2015",580000,NA,NA,0
"8560",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1120,NA,"R4","330 EAST 49TH STREET                     ","11F         ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 567,225 ","3/29/2016",567225,NA,NA,0
"8561",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1122,NA,"R4","330 EAST 49TH STREET                     ","11H         ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 592,000 ","4/8/2016",592000,NA,NA,0
"8562",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1133,NA,"R4","330 EAST 49TH STREET                     ","14B         ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 975,000 ","9/9/2015",975000,NA,NA,0
"8563",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1207,NA,"R4","321 EAST 48TH   STREET                   ","1K          ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 530,000 ","5/6/2016",530000,NA,NA,0
"8565",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1278,NA,"R4","321 EAST 48TH   STREET                   ","8E          ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 515,000 ","7/20/2016",515000,NA,NA,0
"8566",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1318,NA,"R4","321 EAST 48TH   STREET                   ","12A         ",10017,1,0,1," -   "," -   ",1962,2,"R4"," 1,109,500 ","11/17/2015",1109500,NA,NA,0
"8567",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1434,NA,"R4","100 UNITED NATIONS PLAZA                 ","7E          ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 1,700,000 ","5/31/2016",1700000,NA,NA,0
"8568",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1446,NA,"R4","100 UNITED NATIONS PLAZA                 ","9C          ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 930,000 ","11/20/2015",930000,NA,NA,0
"8569",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1475,NA,"R4","100 UNITED NATIONS PLAZA                 ","14E         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 1,705,000 ","2/12/2016",1705000,NA,NA,0
"8571",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1521,NA,"R4","100 UNITED NATIONS PLAZA                 ","21D         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 925,000 ","4/26/2016",925000,NA,NA,0
"8572",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1535,NA,"R4","100 UNITED NATIONS PLAZA                 ","23D         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 950,000 ","4/15/2016",950000,NA,NA,0
"8573",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1559,NA,"R4","100 UNITED NATIONS PLAZA                 ","27B         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 2,275,000 ","1/27/2016",2275000,NA,NA,0
"8574",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1563,NA,"R4","100 UNITED NATIONS PLAZA                 ","28B         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 2,380,000 ","5/20/2016",2380000,NA,NA,0
"8575",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1567,NA,"R4","100 UNITED NATIONS PLAZA                 ","29A         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 255,000 ","5/4/2016",255000,NA,NA,0
"8576",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1588,NA,"R4","100 UNITED NATIONS PLAZA                 ","33D         ",10017,1,0,1," -   "," -   ",1980,2,"R4"," 2,995,000 ","1/8/2016",2995000,NA,NA,0
"8578",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1614,NA,"R4","100 UNITED NATIONS PLAZA                 ","39C         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 1,770,000 ","10/6/2015",1770000,NA,NA,0
"8579",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1630,NA,"R4","100 UNITED NATIONS PLAZA                 ","42E         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 1,675,000 ","5/23/2016",1675000,NA,NA,0
"8581",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1341,1657,NA,"R4","100 UNITED NATIONS PLAZA                 ","50B         ",10017,1,0,1," -   "," -   ",1984,2,"R4"," 7,000,000 ","12/21/2015",7e+06,NA,NA,0
"8590",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1033,NA,"R4","309 EAST 49TH STREET                     ","7C          ",10017,1,0,1," -   "," -   ",1982,2,"R4"," 990,000 ","5/25/2016",990000,NA,NA,0
"8592",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1035,NA,"R4","309 EAST 49TH   STREET                   ","7 E         ",10017,1,0,1," -   "," -   ",1982,2,"R4"," 1,410,000 ","4/25/2016",1410000,NA,NA,0
"8593",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1038,NA,"R4","309 EAST 49TH STREET                     ","8C          ",10017,1,0,1," -   "," -   ",1982,2,"R4"," 888,000 ","9/21/2015",888000,NA,NA,0
"8594",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1077,NA,"R4","309 EAST 49TH ST                         ","18A         ",10017,1,0,1," -   "," -   ",1982,2,"R4"," 1,925,000 ","12/29/2015",1925000,NA,NA,0
"8595",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1102,NA,"R4","303 EAST 49TH STREET                     ","3",10017,1,0,1," -   "," -   ",1982,2,"R4"," 1,525,000 ","4/26/2016",1525000,NA,NA,0
"8596",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1108,NA,"R4","303 EAST 49TH STREET                     ","9",10017,1,0,1," -   "," -   ",1982,2,"R4"," 1,420,000 ","4/27/2016",1420000,NA,NA,0
"8597",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1342,1109,NA,"R4","301 EAST 49TH   STREET                   ","10",10017,1,0,1," -   "," -   ",1982,2,"R4"," 1,425,000 ","12/22/2015",1425000,NA,NA,0
"8598",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1503,NA,"R4","301 EAST 50TH STREET                     ","3A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,394,887 ","3/28/2016",2394887,NA,NA,0
"8599",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1504,NA,"R4","301 EAST 50TH STREET                     ","3B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,700,362 ","3/24/2016",2700362,NA,NA,0
"8600",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1505,NA,"R4","301 EAST 50TH STREET                     ","3C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,727,933 ","4/6/2016",1727933,NA,NA,0
"8601",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1506,NA,"R4","301 EAST 50TH STREET                     ","4A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,394,887 ","4/7/2016",2394887,NA,NA,0
"8602",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1507,NA,"R4","301 EAST 50TH STREET                     ","4B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,777,187 ","3/24/2016",2777187,NA,NA,0
"8603",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1508,NA,"R4","301 EAST 50TH STREET                     ","4C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,860,306 ","3/24/2016",1860306,NA,NA,0
"8604",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1510,NA,"R4","301 EAST 50TH STREET                     ","5A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,311,312 ","3/30/2016",3311312,NA,NA,0
"8605",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1511,NA,"R4","301 EAST 50TH STREET                     ","5B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,683,112 ","9/8/2015",1683112,NA,NA,0
"8606",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1513,NA,"R4","301 EAST 50TH STREET                     ","6A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,802,187 ","3/30/2016",2802187,NA,NA,0
"8607",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1514,NA,"R4","301 EAST 50TH   STREET                   ","6B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,707,568 ","6/7/2016",1707568,NA,NA,0
"8608",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1515,NA,"R4","301 EAST 50TH   STREET                   ","6C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,293,062 ","7/13/2016",2293062,NA,NA,0
"8609",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1516,NA,"R4","301 EAST 50TH STREET                     ","7A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,812,370 ","4/5/2016",2812370,NA,NA,0
"8610",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1518,NA,"R4","301 EAST 50TH   STREET                   ","7C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,450,000 ","6/8/2016",2450000,NA,NA,0
"8611",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1519,NA,"R4","301 EAST 50TH STREET                     ","8A          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,949,833 ","4/12/2016",2949833,NA,NA,0
"8612",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1520,NA,"R4","301 EAST 50TH STREET                     ","8B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,809,393 ","4/5/2016",1809393,NA,NA,0
"8613",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1521,NA,"R4","301 EAST 50TH   STREET                   ","8C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,593,446 ","7/8/2016",2593446,NA,NA,0
"8614",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1523,NA,"R4","301 EAST 50TH STREET                     ","9B          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,911,218 ","3/25/2016",1911218,NA,NA,0
"8615",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1524,NA,"R4","301 EAST 50TH   STREET                   ","9C          ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,598,537 ","5/26/2016",2598537,NA,NA,0
"8616",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1525,NA,"R4","301 EAST 50TH STREET                     ","10A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,005,837 ","4/14/2016",3005837,NA,NA,0
"8617",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1526,NA,"R4","301 EAST 50TH   STREET                   ","10B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,830,693 ","6/16/2016",1830693,NA,NA,0
"8618",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1527,NA,"R4","301 EAST 50TH   STREET                   ","10C         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,675,498 ","6/16/2016",2675498,NA,NA,0
"8619",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1528,NA,"R4","301 EAST 50TH STREET                     ","11A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,056,750 ","3/29/2016",3056750,NA,NA,0
"8620",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1529,NA,"R4","301 EAST 50TH   STREET                   ","11B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 1,856,450 ","6/16/2016",1856450,NA,NA,0
"8621",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1530,NA,"R4","301 EAST 50TH   STREET                   ","11C         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 2,696,103 ","6/16/2016",2696103,NA,NA,0
"8622",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1531,NA,"R4","301 EAST 50TH STREET                     ","12A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,362,225 ","3/31/2016",3362225,NA,NA,0
"8623",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1533,NA,"R4","301 EAST 50TH   STREET                   ","14A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,438,593 ","5/12/2016",3438593,NA,NA,0
"8624",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1535,NA,"R4","301 EAST 50TH STREET                     ","15A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,616,787 ","4/19/2016",3616787,NA,NA,0
"8625",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1536,NA,"R4","301 EAST 50TH   STREET                   ","15B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,850,000 ","5/5/2016",3850000,NA,NA,0
"8626",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1537,NA,"R4","301 EAST 50TH STREET                     ","16A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,693,156 ","4/20/2016",3693156,NA,NA,0
"8627",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1539,NA,"R4","301 EAST 50TH   STREET                   ","17A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,871,350 ","4/26/2016",3871350,NA,NA,0
"8628",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1541,NA,"R4","301 EAST 50TH   STREET                   ","18A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,845,893 ","5/6/2016",3845893,NA,NA,0
"8629",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1543,NA,"R4","301 EAST 50TH STREET                     ","19A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 4,584,125 ","4/21/2016",4584125,NA,NA,0
"8630",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1544,NA,"R4","301 EAST 50TH STREET                     ","19B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,464,050 ","5/12/2016",3464050,NA,NA,0
"8631",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1545,NA,"R4","301 EAST 50TH   STREET                   ","20A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 4,685,950 ","5/20/2016",4685950,NA,NA,0
"8632",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1546,NA,"R4","301 EAST 50TH   STREET                   ","20B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,489,506 ","5/2/2016",3489506,NA,NA,0
"8633",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1547,NA,"R4","301 EAST 50TH   STREET                   ","21A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 4,875,000 ","6/7/2016",4875000,NA,NA,0
"8634",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1548,NA,"R4","301 EAST 50TH   STREET                   ","21B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,565,875 ","6/28/2016",3565875,NA,NA,0
"8635",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1549,NA,"R4","301 EAST 50TH   STREET                   ","22A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 4,889,600 ","5/26/2016",4889600,NA,NA,0
"8636",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1550,NA,"R4","301 EAST 50TH   STREET                   ","22B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,693,156 ","5/26/2016",3693156,NA,NA,0
"8637",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1551,NA,"R4","301 EAST 50TH   STREET                   ","23A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 4,991,425 ","7/14/2016",4991425,NA,NA,0
"8638",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1554,NA,"R4","301 EAST 50TH   STREET                   ","24B         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 3,794,981 ","7/6/2016",3794981,NA,NA,0
"8639",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1555,NA,"R4","301 EAST 50TH   STREET                   ","25A         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 5,195,075 ","7/18/2016",5195075,NA,NA,0
"8640",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1343,1557,NA,"R4","301 EAST 50TH   STREET                   ","PHA         ",10022,1,0,1," -   "," -   ",2014,2,"R4"," 10,693,625 ","8/8/2016",10693625,NA,NA,0
"8644",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1204,NA,"R4","305 EAST 51ST STREET                     ","RU3B        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,432,771 ","1/25/2016",1432771,NA,NA,0
"8645",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1205,NA,"R4","305 EAST 51ST STREET                     ","RU3C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,995,749 ","12/8/2015",1995749,NA,NA,0
"8646",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1206,NA,"R4","305 EAST 51ST STREET                     ","RU3D        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,377,249 ","11/20/2015",3377249,NA,NA,0
"8647",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1207,NA,"R4","305 EAST 51ST STREET                     ","RU3E        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,205,916 ","11/13/2015",1205916,NA,NA,0
"8648",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1208,NA,"R4","305 EAST 51ST STREET                     ","RU3H        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,755,622 ","11/23/2015",1755622,NA,NA,0
"8649",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1209,NA,"R4","305 EAST 51ST STREET                     ","RU3G        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,056,251 ","1/14/2016",3056251,NA,NA,0
"8650",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1211,NA,"R4","305 EAST 51ST STREET                     ","RU4A        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,323,725 ","11/18/2015",1323725,NA,NA,0
"8651",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1212,NA,"R4","305 EAST 51ST STREET                     ","RU4B        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,507,483 ","11/12/2015",2507483,NA,NA,0
"8652",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1213,NA,"R4","305 EAST 51ST STREET                     ","RU4C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,601,361 ","11/6/2015",1601361,NA,NA,0
"8653",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1214,NA,"R4","305 EAST 51ST STREET                     ","RU4D        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,463,605 ","10/22/2015",3463605,NA,NA,0
"8654",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1215,NA,"R4","305 EAST 51ST STREET                     ","RU4E        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,140,997 ","5/26/2016",1140997,NA,NA,0
"8655",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1217,NA,"R4","305 EAST 51ST STREET                     ","RU4G        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,066,286 ","11/24/2015",3066286,NA,NA,0
"8656",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1218,NA,"R4","305 EAST 51ST   STREET                   ","RU4F        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,521,662 ","1/29/2016",2521662,NA,NA,0
"8657",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1219,NA,"R4","305 EAST 51ST STREET                     ","RU5A        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,381,277 ","12/8/2015",1381277,NA,NA,0
"8658",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1220,NA,"R4","305 EAST 51ST STREET                     ","RU5B        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,538,059 ","12/29/2015",2538059,NA,NA,0
"8659",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1221,NA,"R4","305 EAST 51ST   STREET                   ","RU5C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,443,540 ","9/30/2015",1443540,NA,NA,0
"8660",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1227,NA,"R4","305 EAST 51ST STREET                     ","RU6A        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,886,166 ","11/18/2015",3886166,NA,NA,0
"8661",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1228,NA,"R4","305 EAST 51ST   STREET                   ","RU6C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,453,732 ","10/21/2015",1453732,NA,NA,0
"8662",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1231,NA,"R4","305 EAST 51ST STREET                     ","RU6H        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,633,154 ","10/13/2015",1633154,NA,NA,0
"8663",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1233,NA,"R4","305 EAST 51ST STREET                     ","RU6F        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,562,366 ","4/12/2016",2562366,NA,NA,0
"8664",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1234,NA,"R4","305 EAST 51ST STREET                     ","RU7A        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,111,977 ","12/8/2015",5111977,NA,NA,0
"8665",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1235,NA,"R4","305 EAST 51ST   STREET                   ","RU7C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,800,000 ","6/2/2016",2800000,NA,NA,0
"8666",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1238,NA,"R4","305 EAST 51ST   STREET                   ","RU7H        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,790,844 ","10/23/2015",1790844,NA,NA,0
"8668",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1240,NA,"R4","305 EAST 51ST   STREET                   ","RU7F        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,464,165 ","9/2/2015",2464165,NA,NA,0
"8669",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1241,NA,"R4","305 EAST 51ST   STREET                   ","RU8B        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 6,927,460 ","12/9/2015",6927460,NA,NA,0
"8670",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1242,NA,"R4","305 EAST 51ST STREET                     ","RU8C        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,068,323 ","11/23/2015",3068323,NA,NA,0
"8671",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1244,NA,"R4","305 EAST 51ST STREET                     ","RU8F        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,455,712 ","11/19/2015",2455712,NA,NA,0
"8672",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1245,NA,"R4","305 EAST 51ST STREET                     ","RU9A        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,064,204 ","12/3/2015",3064204,NA,NA,0
"8673",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1246,NA,"R4","305 EAST 51ST STREET                     ","RU9F        ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,430,044 ","11/19/2015",2430044,NA,NA,0
"8674",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1247,NA,"R4","305 EAST 51ST STREET                     ","RU10A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,385,737 ","10/13/2015",3385737,NA,NA,0
"8675",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1252,NA,"R4","305 EAST 51ST STREET                     ","RU11A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,421,409 ","10/12/2015",3421409,NA,NA,0
